,animal_id,animal_subid,animal_area_pkid,animal_shelter_pkid,animal_place,animal_kind,animal_Variety,animal_sex,animal_bodytype,animal_colour,animal_age,animal_sterilization,animal_bacterin,animal_foundplace,animal_title,animal_status,animal_remark,animal_caption,animal_opendate,animal_closeddate,animal_update,animal_createtime,shelter_name,album_file,album_update,cDate,shelter_address,shelter_tel
2258,385808,FAABG11312026003,10,68,臺中市動物之家后里園區,狗,貴賓犬        ,M,MEDIUM,白色,ADULT,T,F,大洲路283巷76號,,OPEN,,,2025-01-03,2999-12-31,2025/01/03,2024/12/02,臺中市動物之家后里園區,https://www.pet.gov.tw/upload/pic/1735882377436.png,,2025/01/03,臺中市后里區堤防路370號,04-25588024
2259,388760,1140102C03,22,82,金門縣動物收容中心,貓,混種貓                 ,M,SMALL,,ADULT,T,F,太武營區,,OPEN,,,2025-01-02,2999-12-31,2025/01/03,2025/01/02,金門縣動物收容中心,https://www.pet.gov.tw/upload/pic/1735883513886.png,,2025/01/03,金門縣金湖鎮裕民農莊20號,082-336625
2260,192086,PAAAG1100114020,21,83,澎湖縣流浪動物收容中心,狗,混種犬          ,F,MEDIUM,黑黃色,ADULT,T,F,山水碼頭,,OPEN,,,2021-01-26,2999-12-31,2025/01/03,2021/01/14,澎湖縣流浪動物收容中心,https://www.pet.gov.tw/upload/pic/1724313453930.png,,2025/01/03,澎湖縣馬公市烏崁里260、261號,06-9213559
2261,350063,PAAAG1130314016,21,83,澎湖縣流浪動物收容中心,狗,混種犬          ,F,BIG,黑黃色,ADULT,T,F,中正國中,,OPEN,,,2024-04-03,2999-12-31,2025/01/03,2024/03/14,澎湖縣流浪動物收容中心,https://www.pet.gov.tw/upload/pic/1710396068292.png,,2025/01/03,澎湖縣馬公市烏崁里260、261號,06-9213559
2262,388626,VAAAG114010206,2,49,臺北市動物之家,狗,混種犬          ,F,MEDIUM,黃色,ADULT,N,F,芝山岩 國家二級生態古蹟(芝山公園正門牌周遭),,OPEN,右剪,,2025-01-10,2999-12-31,2025/01/03,2025/01/02,臺北市動物之家,https://www.pet.gov.tw/upload/pic/1735799321089.png,,2025/01/03,臺北市內湖區安美街191號,02-87913254
2263,388694,JAAAG1140103003,14,72,嘉義縣動物保護教育園區,狗,混種犬          ,M,BIG,黃色,ADULT,T,F,,,OPEN,,,2025-01-03,2999-12-31,2025/01/03,2025/01/03,嘉義縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1735869404114.png,,2025/01/03,嘉義縣民雄鄉松山村後山仔37之2號,05-2721119
2264,388377,113-B101D,13,89,雲林縣流浪動物收容所,狗,混種犬          ,M,BIG,黑色,ADULT,T,F,口湖鄉滯洪池,,OPEN,,,,2999-12-31,2025/01/03,2024/12/25,雲林縣流浪動物收容所,https://www.pet.gov.tw/upload/pic/1735552011723.png,,2025/01/03,雲林縣斗六市雲林路二段517號,05-5523300
2265,387839,DAAAG1131224003,7,63,新竹縣動物保護教育園區,狗,混種犬          ,M,BIG,黃色,ADULT,T,F,,,OPEN,,,2024-12-24,2999-12-31,2025/01/03,2024/12/24,新竹縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1735051595921.png,,2025/01/03,新竹縣竹北市縣政五街192號,03-5519548
2266,388187,DAAAG1131227001,7,63,新竹縣動物保護教育園區,狗,混種犬          ,M,MEDIUM,黑色,ADULT,T,F,,,OPEN,,,2024-12-27,2999-12-31,2025/01/03,2024/12/27,新竹縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1735316716683.png,,2025/01/03,新竹縣竹北市縣政五街192號,03-5519548
2267,387319,DAAAG1131219002,7,63,新竹縣動物保護教育園區,貓,混種貓                 ,F,MEDIUM,虎斑色,ADULT,T,F,,,OPEN,113.12.23貓瘟陰性,,2024-12-19,2999-12-31,2025/01/03,2024/12/19,新竹縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1734623478334.png,,2025/01/03,新竹縣竹北市縣政五街192號,03-5519548
2268,387157,AAACG1131218001,3,51,新北市新店區公立動物之家,狗,混種犬          ,F,BIG,黑色,ADULT,T,F,大湖格8-3號附近,,OPEN,,,2024-12-18,2999-12-31,2024/12/18,2024/12/18,新北市新店區公立動物之家,https://www.pet.gov.tw/upload/pic/1734512652121.png,,2024/12/18,新北市新店區安泰路235號,02-22159462
2269,334289,W121113-07,16,73,臺南市動物之家灣裡站,狗,威爾斯柯基犬              ,M,MEDIUM,黃白色,ADULT,T,F,永二街412號,,OPEN,會咬人,,2024-01-05,2999-12-31,2024/12/20,2023/11/13,臺南市動物之家灣裡站,https://www.pet.gov.tw/upload/pic/1724218883516.png,,2024/12/20,臺南市南區省躬里14鄰萬年路580巷92號,06-2964439
2270,384827,W131202-08,16,73,臺南市動物之家灣裡站,狗,貴賓犬        ,F,MEDIUM,黑白色,ADULT,N,F,八甲里14鄰大明三街9號(宮廟下方釣魚場),,OPEN,,,2025-01-02,2999-12-31,2025/01/02,2024/12/02,臺南市動物之家灣裡站,https://www.pet.gov.tw/upload/pic/1735801065869.png,,2025/01/02,臺南市南區省躬里14鄰萬年路580巷92號,06-2964439
2271,341637,W130104-19,16,73,臺南市動物之家灣裡站,狗,混種犬          ,F,MEDIUM,虎斑色,ADULT,F,F,忠義路二段158巷,,OPEN,有主犬,,2025-01-02,2999-12-31,2025/01/02,2024/01/04,臺南市動物之家灣裡站,https://www.pet.gov.tw/upload/pic/1735799877790.png,,2025/01/02,臺南市南區省躬里14鄰萬年路580巷92號,06-2964439
2272,388624,AAACG1140102005,3,51,新北市新店區公立動物之家,貓,混種貓                 ,M,MEDIUM,黃白色,ADULT,N,F,雙城路65號,,OPEN,,,2024-12-17,2999-12-31,,2024/12/10,新北市新店區公立動物之家,https://www.pet.gov.tw/upload/pic/1735798433192.png,,,新北市新店區安泰路235號,02-22159462
2273,375278,W130924-07,16,73,臺南市動物之家灣裡站,狗,混種犬          ,M,MEDIUM,灰色,ADULT,F,F,花園里園中街5巷10號,,OPEN,,,2025-01-02,2999-12-31,2025/01/02,2024/09/24,臺南市動物之家灣裡站,https://www.pet.gov.tw/upload/pic/1727169920973.png,,2025/01/02,臺南市南區省躬里14鄰萬年路580巷92號,06-2964439
2274,364701,W130703-03,16,73,臺南市動物之家灣裡站,狗,混種犬          ,F,MEDIUM,虎斑色,ADULT,F,F,山西里文衡路207號,,OPEN,,,2024-11-09,2999-12-31,2025/01/02,2024/07/03,臺南市動物之家灣裡站,https://www.pet.gov.tw/upload/pic/1731141694114.png,,2025/01/02,臺南市南區省躬里14鄰萬年路580巷92號,06-2964439
2275,381959,W131112-02,16,73,臺南市動物之家灣裡站,狗,混種犬          ,M,MEDIUM,黑白色,ADULT,N,F,樹林里樹林5-8號,,OPEN,,,2025-01-02,2999-12-31,2025/01/02,2024/11/12,臺南市動物之家灣裡站,https://www.pet.gov.tw/upload/pic/1735797425580.png,,2025/01/02,臺南市南區省躬里14鄰萬年路580巷92號,06-2964439
2276,381086,W131106-07,16,73,臺南市動物之家灣裡站,狗,混種犬          ,F,MEDIUM,黃色,ADULT,N,F,自強路379巷9號,,OPEN,,,2025-01-02,2999-12-31,2025/01/02,2024/11/06,臺南市動物之家灣裡站,https://www.pet.gov.tw/upload/pic/1735797055609.png,,2025/01/02,臺南市南區省躬里14鄰萬年路580巷92號,06-2964439
2277,381084,W131106-06,16,73,臺南市動物之家灣裡站,狗,混種犬          ,M,MEDIUM,黑色,ADULT,N,F,自強路379巷9號,,OPEN,,,2025-01-02,2999-12-31,2025/01/02,2024/11/06,臺南市動物之家灣裡站,https://www.pet.gov.tw/upload/pic/1735796849692.png,,2025/01/02,臺南市南區省躬里14鄰萬年路580巷92號,06-2964439
2278,379732,W131028-10,16,73,臺南市動物之家灣裡站,狗,混種犬          ,F,MEDIUM,黑黃色,ADULT,F,F,巷埔68號,,OPEN,,,2025-01-02,2999-12-31,2025/01/02,2024/10/28,臺南市動物之家灣裡站,https://www.pet.gov.tw/upload/pic/1735796578887.png,,2025/01/02,臺南市南區省躬里14鄰萬年路580巷92號,06-2964439
2279,204960,AAAGG1100503003,3,56,新北市瑞芳區公立動物之家,狗,混種犬          ,F,BIG,虎斑色,,T,F,貢寮區,,OPEN,,,2021-05-03,2999-12-31,2021/05/03,2021/05/03,新北市瑞芳區公立動物之家,https://www.pet.gov.tw/upload/pic/1735792581482.png,,2021/05/03,新北市瑞芳區靜安路四段(106縣道74.5K清潔隊場區內),02-24063481
2280,36007,AAAGG106122005,3,56,新北市瑞芳區公立動物之家,狗,混種犬          ,M,BIG,黑色,,T,F,楓子瀨,,OPEN,救援案(被捕獸夾夾到)右腳受傷  106.12/20 5inl+R,,2017-12-20,2999-12-31,2021/04/30,2017/12/20,新北市瑞芳區公立動物之家,https://www.pet.gov.tw/upload/pic/1735789604150.png,,2021/04/30,新北市瑞芳區靜安路四段(106縣道74.5K清潔隊場區內),02-24063481
2281,353184,AAAGG1130409001,3,56,新北市瑞芳區公立動物之家,狗,混種犬          ,M,BIG,黑白色,ADULT,T,F,瑞芳區,,OPEN,,,2024-04-09,2999-12-31,2024/04/09,2024/04/09,新北市瑞芳區公立動物之家,https://www.pet.gov.tw/upload/pic/1735789220206.png,,2024/04/09,新北市瑞芳區靜安路四段(106縣道74.5K清潔隊場區內),02-24063481
2282,48207,AAAGG1070510005,3,56,新北市瑞芳區公立動物之家,狗,混種犬          ,F,MEDIUM,黃白色,,T,F,中港大排,,OPEN,105/6/13 八合一 狂犬病疫苗 106/6/6 五合一  狂犬病疫苗107/2/26 結紮,,2018-02-27,2999-12-31,2024/07/31,2018/05/10,新北市瑞芳區公立動物之家,https://www.pet.gov.tw/upload/pic/1735789068370.png,,2024/07/31,新北市瑞芳區靜安路四段(106縣道74.5K清潔隊場區內),02-24063481
2283,239595,AAAGG1110116002,3,56,新北市瑞芳區公立動物之家,狗,混種犬          ,F,BIG,黑色,,T,F,中山路,,OPEN,,,2022-01-16,2999-12-31,2023/10/20,2022/01/16,新北市瑞芳區公立動物之家,https://www.pet.gov.tw/upload/pic/1735788867029.png,,2023/10/20,新北市瑞芳區靜安路四段(106縣道74.5K清潔隊場區內),02-24063481
2284,384556,AAAGG1131129001,3,56,新北市瑞芳區公立動物之家,狗,混種犬          ,F,BIG,黃色,ADULT,T,F,貢寮區,,OPEN,,,2024-11-29,2999-12-31,2024/11/29,2024/11/29,新北市瑞芳區公立動物之家,https://www.pet.gov.tw/upload/pic/1735788504319.png,,2024/11/29,新北市瑞芳區靜安路四段(106縣道74.5K清潔隊場區內),02-24063481
2285,323319,AAAGG1120831001,3,56,新北市瑞芳區公立動物之家,狗,混種犬          ,M,MEDIUM,黑色,ADULT,T,F,桃園市,,OPEN,,,2021-12-29,2999-12-31,,2023/08/31,新北市瑞芳區公立動物之家,https://www.pet.gov.tw/upload/pic/1735788237338.png,,,新北市瑞芳區靜安路四段(106縣道74.5K清潔隊場區內),02-24063481
2286,254553,AAAGG1110510001,3,56,新北市瑞芳區公立動物之家,狗,混種犬          ,M,MEDIUM,黑白色,ADULT,T,F,中央路3段214號,,OPEN,,,2024-03-06,2999-12-31,2024/10/07,2022/05/05,新北市瑞芳區公立動物之家,https://www.pet.gov.tw/upload/pic/1735788011461.png,,2024/10/07,新北市瑞芳區靜安路四段(106縣道74.5K清潔隊場區內),02-24063481
2287,220793,AAAGG1100903005,3,56,新北市瑞芳區公立動物之家,狗,混種犬          ,F,BIG,黃色,,T,F,瑞芳區,,OPEN,,,2021-09-03,2999-12-31,2021/09/03,2021/09/03,新北市瑞芳區公立動物之家,https://www.pet.gov.tw/upload/pic/1735787689668.png,,2021/09/03,新北市瑞芳區靜安路四段(106縣道74.5K清潔隊場區內),02-24063481
2288,366320,AAAGG1130716001,3,56,新北市瑞芳區公立動物之家,狗,混種犬          ,F,BIG,虎斑色,ADULT,T,F,員山子路,,OPEN,,,2024-07-16,2999-12-31,2024/07/16,2024/07/16,新北市瑞芳區公立動物之家,https://www.pet.gov.tw/upload/pic/1735634235303.png,,2024/07/16,新北市瑞芳區靜安路四段(106縣道74.5K清潔隊場區內),02-24063481
2289,35979,AAAGG106041705,3,56,新北市瑞芳區公立動物之家,狗,混種犬          ,F,MEDIUM,黑色,,T,F,新市二路二段,,OPEN,105/11/3八合一 狂犬病 晶片900138000767333 106.04.21 5inl+R 106.07/26 結紮,,2016-11-03,2999-12-31,2021/04/30,2016/11/03,新北市瑞芳區公立動物之家,https://www.pet.gov.tw/upload/pic/1735633974798.png,,2021/04/30,新北市瑞芳區靜安路四段(106縣道74.5K清潔隊場區內),02-24063481
2290,48220,AAAGG1070510015,3,56,新北市瑞芳區公立動物之家,狗,混種犬          ,F,MEDIUM,黑色,,T,F,小忠寮,,OPEN,106/8/17體內外驅蟲 五合一、狂犬病疫苗、107/2/26 結紮,,2017-08-17,2999-12-31,2021/04/29,2018/05/10,新北市瑞芳區公立動物之家,https://www.pet.gov.tw/upload/pic/1735633699919.png,,2021/04/29,新北市瑞芳區靜安路四段(106縣道74.5K清潔隊場區內),02-24063481
2291,91931,AAAGG1080405005,3,56,新北市瑞芳區公立動物之家,狗,混種犬          ,M,MEDIUM,黑色,,F,F,八斗子車站,,OPEN,,,2019-04-05,2999-12-31,2021/07/27,2019/04/05,新北市瑞芳區公立動物之家,https://www.pet.gov.tw/upload/pic/1735633188065.png,,2021/07/27,新北市瑞芳區靜安路四段(106縣道74.5K清潔隊場區內),02-24063481
2292,204371,AAAGG1100428005,3,56,新北市瑞芳區公立動物之家,狗,混種犬          ,F,MEDIUM,黑白色,,F,F,海濱金石園,,OPEN,,,2021-04-28,2999-12-31,2024/07/31,2021/04/28,新北市瑞芳區公立動物之家,https://www.pet.gov.tw/upload/pic/1735633002935.png,,2024/07/31,新北市瑞芳區靜安路四段(106縣道74.5K清潔隊場區內),02-24063481
2293,239598,AAAGG1110116005,3,56,新北市瑞芳區公立動物之家,狗,混種犬          ,F,BIG,黑色,,T,F,瑞芳區,,OPEN,,,2022-01-16,2999-12-31,2022/01/16,2022/01/16,新北市瑞芳區公立動物之家,https://www.pet.gov.tw/upload/pic/1735630445092.png,,2022/01/16,新北市瑞芳區靜安路四段(106縣道74.5K清潔隊場區內),02-24063481
2294,205152,AAAGG1100504002,3,56,新北市瑞芳區公立動物之家,狗,混種犬          ,F,BIG,黑色,,F,F,瑞芳區岳王路,,OPEN,,,2021-05-04,2999-12-31,2023/10/20,2021/05/04,新北市瑞芳區公立動物之家,https://www.pet.gov.tw/upload/pic/1735629946740.png,,2023/10/20,新北市瑞芳區靜安路四段(106縣道74.5K清潔隊場區內),02-24063481
2295,388501,EAAAG1131231031,9,96,苗栗縣動物保護教育園區,狗,混種犬          ,F,BIG,黑色,ADULT,N,F,三義鄉廣盛村,,OPEN,,,2025-01-13,2999-12-31,2024/12/31,2024/12/30,苗栗縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1735630017936.png,,2024/12/31,苗栗縣銅鑼鄉朝陽村6鄰朝北55-1號(地圖：https:／／goo.gl/maps/Bd4sckpEPsrof7Qb8),037-558228
2296,388500,EAAAG1131231030,9,96,苗栗縣動物保護教育園區,狗,混種犬          ,F,BIG,黑色,ADULT,N,F,卓蘭鎮坪林里,,OPEN,,,2025-01-13,2999-12-31,2024/12/31,2024/12/31,苗栗縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1735629870321.png,,2024/12/31,苗栗縣銅鑼鄉朝陽村6鄰朝北55-1號(地圖：https:／／goo.gl/maps/Bd4sckpEPsrof7Qb8),037-558228
2297,239599,AAAGG1110116006,3,56,新北市瑞芳區公立動物之家,狗,混種犬          ,F,BIG,黑色,,T,F,瑞芳區,,OPEN,,,2022-01-16,2999-12-31,2023/10/20,2022/01/16,新北市瑞芳區公立動物之家,https://www.pet.gov.tw/upload/pic/1735629600568.png,,2023/10/20,新北市瑞芳區靜安路四段(106縣道74.5K清潔隊場區內),02-24063481
2298,388496,EAAAG1131231027,9,96,苗栗縣動物保護教育園區,狗,混種犬          ,M,BIG,黑棕色,ADULT,N,F,卓蘭鎮坪林里,,OPEN,,,2025-01-13,2999-12-31,2024/12/31,2024/12/27,苗栗縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1735629291647.png,,2024/12/31,苗栗縣銅鑼鄉朝陽村6鄰朝北55-1號(地圖：https:／／goo.gl/maps/Bd4sckpEPsrof7Qb8),037-558228
2299,388490,EAAAG1131231025,9,96,苗栗縣動物保護教育園區,狗,混種犬          ,F,BIG,黑色,ADULT,N,F,苑裡鎮房裡里,,OPEN,,,2025-01-13,2999-12-31,2024/12/31,2024/12/28,苗栗縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1735628811610.png,,2024/12/31,苗栗縣銅鑼鄉朝陽村6鄰朝北55-1號(地圖：https:／／goo.gl/maps/Bd4sckpEPsrof7Qb8),037-558228
2300,388494,EAAAG1131231026,9,96,苗栗縣動物保護教育園區,狗,混種犬          ,F,BIG,虎斑色,ADULT,N,F,頭屋鄉鳴鳳村,,OPEN,,,2025-01-13,2999-12-31,2024/12/31,2024/12/27,苗栗縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1735629119637.png,,2024/12/31,苗栗縣銅鑼鄉朝陽村6鄰朝北55-1號(地圖：https:／／goo.gl/maps/Bd4sckpEPsrof7Qb8),037-558228
2301,205153,AAAGG1100504003,3,56,新北市瑞芳區公立動物之家,狗,混種犬          ,F,BIG,黑色,,T,F,瑞芳區岳王路,,OPEN,,,2021-05-04,2999-12-31,2021/09/10,2021/05/04,新北市瑞芳區公立動物之家,https://www.pet.gov.tw/upload/pic/1735627562276.png,,2021/09/10,新北市瑞芳區靜安路四段(106縣道74.5K清潔隊場區內),02-24063481
2302,35953,AAAGG104071501,3,56,新北市瑞芳區公立動物之家,狗,混種犬          ,M,MEDIUM,黑黃色,ADULT,T,F,文秀坑路,,OPEN,106.1123  5inl+R,,2015-07-27,2999-12-31,2023/10/16,2015/07/15,新北市瑞芳區公立動物之家,https://www.pet.gov.tw/upload/pic/1735627334930.png,,2023/10/16,新北市瑞芳區靜安路四段(106縣道74.5K清潔隊場區內),02-24063481
2303,344422,AAAGG1130126001,3,56,新北市瑞芳區公立動物之家,狗,威瑪獵犬,M,BIG,虎斑色,ADULT,T,F,雙溪區,,OPEN,,,2024-01-26,2999-12-31,2024/09/30,2024/01/26,新北市瑞芳區公立動物之家,https://www.pet.gov.tw/upload/pic/1735627027865.png,,2024/09/30,新北市瑞芳區靜安路四段(106縣道74.5K清潔隊場區內),02-24063481
2304,323320,AAAGG1120831002,3,56,新北市瑞芳區公立動物之家,狗,混種犬          ,F,MEDIUM,黑色,ADULT,T,F,民生路1段18號,,OPEN,,,2020-07-13,2999-12-31,,2023/08/31,新北市瑞芳區公立動物之家,https://www.pet.gov.tw/upload/pic/1735626845593.png,,,新北市瑞芳區靜安路四段(106縣道74.5K清潔隊場區內),02-24063481
2305,385872,EAAAG1131210004,9,96,苗栗縣動物保護教育園區,狗,混種犬          ,F,BIG,黑黃色,ADULT,N,F,通霄鎮城南里,,OPEN,,,2024-12-28,2999-12-31,2024/12/31,2024/12/10,苗栗縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1733815573697.png,,2024/12/31,苗栗縣銅鑼鄉朝陽村6鄰朝北55-1號(地圖：https:／／goo.gl/maps/Bd4sckpEPsrof7Qb8),037-558228
2306,332679,AAAGG1121102001,3,56,新北市瑞芳區公立動物之家,狗,混種犬          ,F,MEDIUM,黑黃色,ADULT,T,F,瑞芳區,,OPEN,,,2023-11-02,2999-12-31,2023/11/02,2023/11/02,新北市瑞芳區公立動物之家,https://www.pet.gov.tw/upload/pic/1735620162354.png,,2023/11/02,新北市瑞芳區靜安路四段(106縣道74.5K清潔隊場區內),02-24063481
2307,370617,AAAGG1130820001,3,56,新北市瑞芳區公立動物之家,狗,混種犬          ,M,BIG,黑色,ADULT,T,F,內寮路,,OPEN,,,2024-08-20,2999-12-31,2024/09/05,2024/08/20,新北市瑞芳區公立動物之家,https://www.pet.gov.tw/upload/pic/1735619822678.png,,2024/09/05,新北市瑞芳區靜安路四段(106縣道74.5K清潔隊場區內),02-24063481
2308,225312,AAAGG1101001001,3,56,新北市瑞芳區公立動物之家,狗,混種犬          ,M,MEDIUM,黑色,ADULT,F,F,中和區,,OPEN,,,2023-10-17,2999-12-31,2023/10/17,2021/10/01,新北市瑞芳區公立動物之家,https://www.pet.gov.tw/upload/pic/1735619466467.png,,2023/10/17,新北市瑞芳區靜安路四段(106縣道74.5K清潔隊場區內),02-24063481
2309,388428,GAAAG1131231002,11,69,彰化縣流浪狗中途之家,狗,混種犬          ,M,MEDIUM,黑色,ADULT,T,F,大葉大學校園內,,OPEN,113年1月8日早上10點開放現場認養，不接受線上預約,,2025-01-08,2999-12-31,2024/12/31,2024/12/31,彰化縣流浪狗中途之家,https://www.pet.gov.tw/upload/pic/1735616367332.png,,2024/12/31,彰化縣員林市大峰里阿寶巷426號(大門入口請由彰化縣芬園鄉大彰路一段875巷進入走到底),04-8590638
2310,365938,AAAGG1130712004,3,56,新北市瑞芳區公立動物之家,狗,混種犬          ,M,BIG,黑色,ADULT,T,F,大寮路,,OPEN,,,2024-07-12,2999-12-31,2024/07/12,2024/07/12,新北市瑞芳區公立動物之家,https://www.pet.gov.tw/upload/pic/1735615894170.png,,2024/07/12,新北市瑞芳區靜安路四段(106縣道74.5K清潔隊場區內),02-24063481
2311,366159,AAAGG1130715002,3,56,新北市瑞芳區公立動物之家,狗,混種犬          ,M,BIG,虎斑色,ADULT,T,F,貢寮區,,OPEN,,,2024-07-15,2999-12-31,2024/07/15,2024/07/15,新北市瑞芳區公立動物之家,https://www.pet.gov.tw/upload/pic/1735613015757.png,,2024/07/15,新北市瑞芳區靜安路四段(106縣道74.5K清潔隊場區內),02-24063481
2312,366174,AAAGG1130715004,3,56,新北市瑞芳區公立動物之家,狗,混種犬          ,M,BIG,黃色,ADULT,T,F,濱二路,,OPEN,,,2024-07-15,2999-12-31,2024/07/15,2024/07/15,新北市瑞芳區公立動物之家,https://www.pet.gov.tw/upload/pic/1735612323804.png,,2024/07/15,新北市瑞芳區靜安路四段(106縣道74.5K清潔隊場區內),02-24063481
2313,367926,W130730-06,16,73,臺南市動物之家灣裡站,狗,貴賓犬        ,M,MEDIUM,棕色,ADULT,F,F,郡安路六段,,OPEN,,,2024-10-21,2999-12-31,2024/12/31,2024/07/30,臺南市動物之家灣裡站,https://www.pet.gov.tw/upload/pic/1729488479793.png,,2024/12/31,臺南市南區省躬里14鄰萬年路580巷92號,06-2964439
2314,378340,VAAAG113101803,2,49,臺北市動物之家,狗,美國惡霸犬,M,MEDIUM,黑白色,ADULT,T,F,福林里中山北路五段４６０巷,,OPEN,棕項圈,,2024-11-29,2999-12-31,2024/12/30,2024/10/18,臺北市動物之家,https://www.pet.gov.tw/upload/pic/1729234965269.png,,2024/12/30,臺北市內湖區安美街191號,02-87913254
2315,388348,GAAAG1131230012,11,69,彰化縣流浪狗中途之家,狗,混種犬          ,F,SMALL,黃色,CHILD,N,F,永安三路14巷23號,,OPEN,,,2024-12-30,2999-12-31,2024/12/30,2024/12/30,彰化縣流浪狗中途之家,https://www.pet.gov.tw/upload/pic/1735543951315.png,,2024/12/30,彰化縣員林市大峰里阿寶巷426號(大門入口請由彰化縣芬園鄉大彰路一段875巷進入走到底),04-8590638
2316,388346,GAAAG1131230011,11,69,彰化縣流浪狗中途之家,狗,混種犬          ,F,SMALL,黃色,CHILD,N,F,永安三路14巷23號,,OPEN,,,2024-12-30,2999-12-31,2024/12/30,2024/12/30,彰化縣流浪狗中途之家,https://www.pet.gov.tw/upload/pic/1735543856564.png,,2024/12/30,彰化縣員林市大峰里阿寶巷426號(大門入口請由彰化縣芬園鄉大彰路一段875巷進入走到底),04-8590638
2317,388341,GAAAG1131230009,11,69,彰化縣流浪狗中途之家,狗,混種犬          ,F,SMALL,,CHILD,N,F,永安三路14巷23號,,OPEN,,,2024-12-30,2999-12-31,2024/12/30,2024/12/30,彰化縣流浪狗中途之家,https://www.pet.gov.tw/upload/pic/1735543689663.png,,2024/12/30,彰化縣員林市大峰里阿寶巷426號(大門入口請由彰化縣芬園鄉大彰路一段875巷進入走到底),04-8590638
2318,323450,AAAGG1120901001,3,56,新北市瑞芳區公立動物之家,狗,混種犬          ,F,BIG,虎斑色,ADULT,F,F,嵩陽路,,OPEN,,,2022-08-11,2999-12-31,,2023/09/01,新北市瑞芳區公立動物之家,https://www.pet.gov.tw/upload/pic/1735543544422.png,,,新北市瑞芳區靜安路四段(106縣道74.5K清潔隊場區內),02-24063481
2319,323451,AAAGG1120901002,3,56,新北市瑞芳區公立動物之家,狗,混種犬          ,F,MEDIUM,虎斑色,ADULT,F,F,嵩陽路,,OPEN,,,2022-09-02,2999-12-31,2024/03/24,2023/09/01,新北市瑞芳區公立動物之家,https://www.pet.gov.tw/upload/pic/1735543401392.png,,2024/03/24,新北市瑞芳區靜安路四段(106縣道74.5K清潔隊場區內),02-24063481
2320,205376,AAAGG1100506001,3,56,新北市瑞芳區公立動物之家,狗,混種犬          ,M,MEDIUM,虎斑色,,T,F,貢寮區龍門里,,OPEN,,,2021-05-06,2999-12-31,2021/09/10,2021/05/06,新北市瑞芳區公立動物之家,https://www.pet.gov.tw/upload/pic/1735543152141.png,,2021/09/10,新北市瑞芳區靜安路四段(106縣道74.5K清潔隊場區內),02-24063481
2321,329785,AAAGG1121017002,3,56,新北市瑞芳區公立動物之家,狗,混種犬          ,F,MEDIUM,黑色,ADULT,T,F,瑞芳區,,OPEN,,,2023-10-17,2999-12-31,2023/10/17,2023/10/17,新北市瑞芳區公立動物之家,https://www.pet.gov.tw/upload/pic/1735542974618.png,,2023/10/17,新北市瑞芳區靜安路四段(106縣道74.5K清潔隊場區內),02-24063481
2322,388337,GAAAG1131230005,11,69,彰化縣流浪狗中途之家,狗,混種犬          ,M,SMALL,黑色,CHILD,N,F,後路巷,,OPEN,,,2024-12-30,2999-12-31,2024/12/30,2024/12/30,彰化縣流浪狗中途之家,https://www.pet.gov.tw/upload/pic/1735542705568.png,,2024/12/30,彰化縣員林市大峰里阿寶巷426號(大門入口請由彰化縣芬園鄉大彰路一段875巷進入走到底),04-8590638
2323,36002,AAAGG106042205,3,56,新北市瑞芳區公立動物之家,狗,混種犬          ,M,BIG,黑色,ADULT,T,F,平林農場,,OPEN,106.1207 7inl+R 結紮,,2017-12-20,2999-12-31,2023/10/16,2017/04/21,新北市瑞芳區公立動物之家,https://www.pet.gov.tw/upload/pic/1735542759123.png,,2023/10/16,新北市瑞芳區靜安路四段(106縣道74.5K清潔隊場區內),02-24063481
2324,388336,GAAAG1131230004,11,69,彰化縣流浪狗中途之家,狗,混種犬          ,M,SMALL,黑色,CHILD,N,F,後路巷,,OPEN,,,2024-12-30,2999-12-31,2024/12/30,2024/12/30,彰化縣流浪狗中途之家,https://www.pet.gov.tw/upload/pic/1735542617483.png,,2024/12/30,彰化縣員林市大峰里阿寶巷426號(大門入口請由彰化縣芬園鄉大彰路一段875巷進入走到底),04-8590638
2325,205345,AAAGG1100505001,3,56,新北市瑞芳區公立動物之家,狗,混種犬          ,M,BIG,虎斑色,,T,F,瑞芳區,,OPEN,,,2021-05-05,2999-12-31,2021/09/10,2021/05/05,新北市瑞芳區公立動物之家,https://www.pet.gov.tw/upload/pic/1735542546477.png,,2021/09/10,新北市瑞芳區靜安路四段(106縣道74.5K清潔隊場區內),02-24063481
